"Initiated","Price","Response","Response Detail","Request"
"12/2/2017 12:21:18 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11743&<br>HVACjobtype=Other"
"12/2/2017 12:21:18 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11743&<br>HVACjobtype=Other"
"12/2/2017 12:21:18 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11743&<br>HVACjobtype=Other"
"12/2/2017 12:21:17 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11801&<br>HVACjobtype=Other"
"12/2/2017 12:21:16 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11743&<br>HVACjobtype=Repair Central A/C"
"12/2/2017 12:21:15 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11743&<br>HVACjobtype=Install Central A/C"
"12/2/2017 12:21:15 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=23803&<br>HVACjobtype=Other"
"12/2/2017 12:21:15 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11743&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 12:21:14 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11743&<br>HVACjobtype=Other"
"12/2/2017 12:21:13 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=23803&<br>HVACjobtype=Repair Central A/C"
"12/2/2017 12:21:11 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=23803&<br>HVACjobtype=Other"
"12/2/2017 12:21:11 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=23803&<br>HVACjobtype=Other"
"12/2/2017 12:21:10 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=14830&<br>HVACjobtype=Other"
"12/2/2017 12:21:10 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=23803&<br>HVACjobtype=Other"
"12/2/2017 12:21:10 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=23803&<br>HVACjobtype=Install Central A/C"
"12/2/2017 12:21:10 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=23803&<br>HVACjobtype=Other"
"12/2/2017 12:21:09 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=14830&<br>HVACjobtype=Repair Central A/C"
"12/2/2017 12:21:08 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=23803&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 12:21:07 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=14830&<br>HVACjobtype=Other"
"12/2/2017 12:21:07 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=14830&<br>HVACjobtype=Other"
"12/2/2017 12:21:07 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=14830&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 12:21:07 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=14830&<br>HVACjobtype=Other"
"12/2/2017 12:21:06 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=14830&<br>HVACjobtype=Other"
"12/2/2017 12:21:05 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=14830&<br>HVACjobtype=Install Central A/C"
"12/2/2017 12:21:04 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=14830&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 12:21:02 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=07104&<br>HVACjobtype=Other"
"12/2/2017 12:21:01 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=07104&<br>HVACjobtype=Other"
"12/2/2017 12:21:01 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=07305&<br>HVACjobtype=Other"
"12/2/2017 12:21:00 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=07104&<br>HVACjobtype=Other"
"12/2/2017 12:21:00 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=07305&<br>HVACjobtype=Other"
"12/2/2017 12:21:00 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=07104&<br>HVACjobtype=Other"
"12/2/2017 12:21:00 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=07305&<br>HVACjobtype=Other"
"12/2/2017 12:20:59 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=07104&<br>HVACjobtype=Repair Central A/C"
"12/2/2017 12:20:59 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=07305&<br>HVACjobtype=Repair Central A/C"
"12/2/2017 12:20:59 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=07104&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 12:20:59 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=07305&<br>HVACjobtype=Install Central A/C"
"12/2/2017 12:20:59 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=07104&<br>HVACjobtype=Install Central A/C"
"12/2/2017 12:20:59 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=07305&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 12:20:58 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=07305&<br>HVACjobtype=Other"
"12/2/2017 12:20:58 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=07104&<br>HVACjobtype=Other"
"12/2/2017 12:20:41 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=07032&<br>HVACjobtype=Other"
"12/2/2017 12:20:41 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11103&<br>HVACjobtype=Other"
"12/2/2017 12:20:40 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11103&<br>HVACjobtype=Other"
"12/2/2017 12:20:40 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=07032&<br>HVACjobtype=Other"
"12/2/2017 12:20:40 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11103&<br>HVACjobtype=Other"
"12/2/2017 12:20:40 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=07032&<br>HVACjobtype=Other"
"12/2/2017 12:20:39 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11103&<br>HVACjobtype=Repair Central A/C"
"12/2/2017 12:20:39 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=07032&<br>HVACjobtype=Repair Central A/C"
"12/2/2017 12:20:39 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11103&<br>HVACjobtype=Install Central A/C"
"12/2/2017 12:20:39 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11103&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 12:20:39 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=07032&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 12:20:38 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=07032&<br>HVACjobtype=Install Central A/C"
"12/2/2017 12:20:37 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11103&<br>HVACjobtype=Other"
"12/2/2017 12:20:37 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=07032&<br>HVACjobtype=Other"
"12/2/2017 12:20:21 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11412&<br>HVACjobtype=Other"
"12/2/2017 12:20:21 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11550&<br>HVACjobtype=Other"
"12/2/2017 12:20:21 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11550&<br>HVACjobtype=Other"
"12/2/2017 12:20:20 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11412&<br>HVACjobtype=Other"
"12/2/2017 12:20:20 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11412&<br>HVACjobtype=Other"
"12/2/2017 12:20:20 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11412&<br>HVACjobtype=Other"
"12/2/2017 12:20:20 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11550&<br>HVACjobtype=Other"
"12/2/2017 12:20:20 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11550&<br>HVACjobtype=Other"
"12/2/2017 12:20:20 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=40943&<br>HVACjobtype=Other"
"12/2/2017 12:20:19 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11412&<br>HVACjobtype=Repair Central A/C"
"12/2/2017 12:20:19 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11550&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 12:20:19 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=40943&<br>HVACjobtype=Repair Central A/C"
"12/2/2017 12:20:19 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11550&<br>HVACjobtype=Repair Central A/C"
"12/2/2017 12:20:19 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11550&<br>HVACjobtype=Install Central A/C"
"12/2/2017 12:20:18 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11412&<br>HVACjobtype=Install Central A/C"
"12/2/2017 12:20:18 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11412&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 12:20:18 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=21221&<br>HVACjobtype=Other"
"12/2/2017 12:20:17 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11550&<br>HVACjobtype=Other"
"12/2/2017 12:20:17 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=21221&<br>HVACjobtype=Repair Central A/C"
"12/2/2017 12:20:17 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11412&<br>HVACjobtype=Other"
"12/2/2017 12:20:16 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=76123&<br>HVACjobtype=Other"
"12/2/2017 12:20:16 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=76123&<br>HVACjobtype=Repair Central A/C"
"12/2/2017 12:20:14 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=40943&<br>HVACjobtype=Other"
"12/2/2017 12:20:14 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=40943&<br>HVACjobtype=Other"
"12/2/2017 12:20:14 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=40943&<br>HVACjobtype=Install Central A/C"
"12/2/2017 12:20:14 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=40943&<br>HVACjobtype=Install Heat Pump"
"12/2/2017 12:20:13 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=93551&<br>HVACjobtype=Other"
"12/2/2017 12:20:13 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=40943&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 12:20:12 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=93551&<br>HVACjobtype=Other"
"12/2/2017 12:20:12 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=21221&<br>HVACjobtype=Other"
"12/2/2017 12:20:12 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=21221&<br>HVACjobtype=Other"
"12/2/2017 12:20:12 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=93551&<br>HVACjobtype=Other"
"12/2/2017 12:20:12 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=76123&<br>HVACjobtype=Other"
"12/2/2017 12:20:12 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=76123&<br>HVACjobtype=Other"
"12/2/2017 12:20:12 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=93551&<br>HVACjobtype=Repair Central A/C"
"12/2/2017 12:20:12 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=21221&<br>HVACjobtype=Other"
"12/2/2017 12:20:12 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=76123&<br>HVACjobtype=Other"
"12/2/2017 12:20:12 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=40943&<br>HVACjobtype=Install Heat Pump"
"12/2/2017 12:20:11 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=93551&<br>HVACjobtype=Other"
"12/2/2017 12:20:11 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=21221&<br>HVACjobtype=Install Central A/C"
"12/2/2017 12:20:11 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=76123&<br>HVACjobtype=Install Central A/C"
"12/2/2017 12:20:10 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=93551&<br>HVACjobtype=Install Central A/C"
"12/2/2017 12:20:10 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=21221&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 12:20:10 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=76123&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 12:20:05 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=56444&<br>HVACjobtype=Other"
"12/2/2017 12:20:04 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=56444&<br>HVACjobtype=Repair Central A/C"
"12/2/2017 12:20:02 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=10701&<br>HVACjobtype=Other"
"12/2/2017 12:20:02 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=10573&<br>HVACjobtype=Other"
"12/2/2017 12:20:02 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=56444&<br>HVACjobtype=Other"
"12/2/2017 12:20:00 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=56444&<br>HVACjobtype=Install Central A/C"
"12/2/2017 12:19:59 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=56444&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 12:20:00 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=10701&<br>HVACjobtype=Other"
"12/2/2017 12:19:59 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=10573&<br>HVACjobtype=Other"
"12/2/2017 12:19:59 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=56444&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 12:19:59 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=56444&<br>HVACjobtype=Install Gas or Electric Boiler or Radiator"
"12/2/2017 12:19:58 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=10701&<br>HVACjobtype=Other"
